uid,score_t
user_92,0.9535260958230592
user_3223,0.20087363035216851
user_3253,0.1506552227641264
user_2330,0.1065293296376837
user_3242,0.10457063505439812
user_3247,0.10043681517608426
user_1538,0.10043681517608426
user_1592,0.10043681517608426
user_53,0.07584010284555338
user_3222,0.07532761138206319
user_4034,0.06953317973728909
user_4161,0.06752836340030316
user_652,0.06446852388340205
user_761,0.05534297009718624
user_3142,0.04578037676572031
user_334,0.04526891343581936
user_2689,0.03778792829108097
user_3261,0.03761852380049456
user_139,0.036972613468643424
user_1003,0.035107372748368525
user_1954,0.03347893839202808
user_13566,0.03347893839202808
user_1001,0.03014907814781354
user_3661,0.027217214023975707
user_1383,0.026003782012313684
user_11,0.025303732929748454
user_4225,0.023177726579096367
user_2128,0.022636344433687727
user_153,0.022089960672035083
user_329,0.021169873156717797
user_3245,0.02044872418541273
user_189,0.01924460911658903
user_81,0.01740492083333507
user_975,0.01719545079358102
user_691,0.017134534700037483
user_1738,0.016445066807565852
user_3,0.015276436783036019
user_100,0.015035219155751126
user_113,0.014920332385311525
user_2967,0.01408907743173321
user_589,0.013698151577635936
user_2235,0.013608486155631478
user_2476,0.013397423008314292
user_10,0.013283126171099368
user_36,0.013252005241230881
user_2051,0.012038012660894722
user_702,0.011988400540158657
user_68,0.011726749957896772
user_2416,0.011666961835313674
user_142,0.0115984371806813
user_2680,0.011104225532049854
user_84,0.01100594166028283
user_21,0.010843865192238837
user_2190,0.010694962586705988
user_2452,0.010404245751505836
user_33776,0.010375904723536769
user_3680,0.010344257497264963
user_26716,0.010174946352292609
user_14,0.010092639240566534
user_2868,0.009727949881039203
user_252,0.009486562683685315
user_307,0.009240985974399105
user_79,0.009226675313025052
user_72,0.009013938301785453
user_1770,0.008475367353530574
user_20595,0.008441241766460486
user_3146,0.008125942822840676
user_735,0.007223048385105747
user_3241,0.007207274796859853
user_631,0.007117221488365131
user_1165,0.006944600923314823
user_905,0.006929368763368969
user_50,0.006797264385885399
user_1081,0.0065960511861270135
user_311,0.006496104582600728
user_875,0.006415773494179917
user_3404,0.006399952782465729
user_180,0.006355475940584548
user_400,0.006282781214917938
user_1858,0.0062040103416617625
user_2441,0.00619290307686605
user_13,0.005491171622359721
user_21460,0.005346460631595026
user_91,0.005287891150669833
user_101,0.005019128025802793
user_798,0.004926400890949697
user_27334,0.004588836530115217
user_378,0.0042791027604198485
user_27417,0.0038090098525035837
user_3030,0.003786762178884846
user_25,0.003761229991844326
user_30,0.0036977301139901548
user_1038,0.0034629428597715284
user_122,0.0033872552205067045
user_3992,0.0033638553726707907
user_961,0.0033094818446998357
user_3071,0.003042397256767328
user_957,0.002965311004294728
user_9,0.0027700142986565902
user_2221,0.0026305400807824296
user_1686,0.002548465335733603
user_2959,0.0024798168804470856
user_1108,0.00231972108253152
user_26652,0.002309092761570218
user_1185,0.002272583302716916
user_653,0.002080588192156013
user_1579,0.00202130293239585
user_939,0.0018795040334316753
user_26785,0.0017904467607466434
user_3257,0.0016426261344724615
user_3576,0.0015116308302055425
user_20134,0.0014234754460251701
user_4292,0.0014204393651941402
user_33074,0.0013337294172300139
user_5464,0.0013286402367429658
user_34222,0.0012842218082236194
user_173,0.0012074029272915606
user_3338,0.0011551593243065434
user_57,0.0010952675329641026
user_121,0.0009844257748463539
user_159,0.000944209943353066
user_2575,0.0008876747183486593
user_198,0.0006976781142882038
user_1191,0.0006655035414242707
user_1086,0.0006179841198716292
user_279,0.0005206934544773259
user_5184,0.00044476640655395996
user_4680,0.0003621447385007641
user_1034,0.00033344077140402275
user_1272,0.00029974297099213845
user_26215,0.00023410831825007252
user_6791,0
user_28,0
user_119,0
user_27,0
user_31,0
user_7,0
user_33207,0
user_44,0
user_51,0
user_437,0
user_23111,0
user_19,0
user_23668,0
user_29,0
user_39,0
user_77,0
user_1687,0
user_2349,0
user_31282,0
