uid,score_t
user_189,0.991495779975902
user_91,0.08058357335439205
user_3247,0.06506942117841702
user_214,0.06300306266744714
user_21,0.06088349712069736
user_2325,0.0557737895815003
user_46,0.0531722522245565
user_447,0.04989868908112368
user_122,0.04968937902180888
user_5143,0.048802065883812765
user_3073,0.048533032032057104
user_2948,0.04615653109338316
user_21731,0.04337961411894468
user_13316,0.04337961411894468
user_1767,0.04337961411894468
user_328,0.04337961411894468
user_15256,0.04040288370459948
user_79,0.037932429199783534
user_423,0.036249264512133506
user_14,0.0333503536372945
user_1933,0.03253471058920851
user_22954,0.03219663223237573
user_127,0.031123889393067747
user_30799,0.03070068078212063
user_3482,0.030674019308761482
user_3333,0.029696588552320085
user_4255,0.02668994992415867
user_647,0.026564479957561834
user_3,0.026522181217546615
user_1802,0.026027768471366813
user_243,0.026027768471366813
user_7536,0.0254053407233688
user_23076,0.025223975320964095
user_11,0.023973087569942875
user_1470,0.02366160770124255
user_134,0.02324829807047571
user_701,0.022847399106330366
user_2241,0.022754318317636014
user_25,0.022420051063420442
user_142,0.022272447802699026
user_7386,0.02168980705947234
user_2143,0.02168980705947234
user_12171,0.02168980705947234
user_1314,0.021450523667501466
user_107,0.021035628611142793
user_2314,0.020772311502145323
user_358,0.02070609358947734
user_84,0.020692584310085402
user_20547,0.020576757695259535
user_9,0.020310229125615434
user_609,0.020023730175033803
user_6896,0.020016243268742902
user_92,0.019972745225340233
user_1535,0.019808053216441957
user_78,0.019798753128524017
user_392,0.019656685649153214
user_1645,0.019520826353525107
user_942,0.018358013206301593
user_28615,0.018124632256066753
user_141,0.01777844278276498
user_1352,0.017725969170179396
user_2680,0.017170937383376227
user_1073,0.01703955467106248
user_8,0.016850926029360606
user_939,0.016203759628721535
user_23193,0.01598430835529512
user_18,0.015836669998043548
user_814,0.015337009654380741
user_164,0.014717971654736501
user_69,0.01463138843193555
user_155,0.014234556556455539
user_4951,0.014167722644032979
user_20349,0.013885476111206697
user_2686,0.013717838463506356
user_978,0.013670837280636089
user_798,0.012762043277482453
user_1524,0.012513350226618659
user_606,0.0124849235273793
user_25832,0.012438395835288881
user_6334,0.012036590195237376
user_2389,0.011862618886001907
user_3346,0.011688211481012484
user_888,0.011630788454474298
user_2842,0.01154427676951465
user_1201,0.01148043046915315
user_540,0.01129413791625688
user_2486,0.011179339658273352
user_1931,0.011118678601758024
user_29788,0.010878953546109066
user_4059,0.010723405608494661
user_564,0.01069796570192664
user_2,0.010003572929137278
user_3144,0.009910198089145504
user_2176,0.009836723789573848
user_3014,0.009553527926677586
user_198,0.0095223787555753
user_735,0.009359109540431657
user_2621,0.009336688354868035
user_162,0.009332397583752775
user_7,0.009150562738410657
user_106,0.009029951626208382
user_45,0.009023505173982501
user_2058,0.00896013266725703
user_617,0.008728949241354811
user_22,0.008623521270644773
user_81,0.008457019387978555
user_1959,0.008401333829235223
user_57,0.008248921794874521
user_157,0.00807211946855891
user_2873,0.007787983705450896
user_3381,0.007551421542088585
user_2441,0.007429926778660926
user_1025,0.007415772336357154
user_2028,0.007333579624952363
user_815,0.007225922399650046
user_97,0.007203515940426117
user_636,0.007192947446797167
user_1858,0.006999695604104704
user_635,0.006936595614037776
user_6307,0.0069360715929037255
user_317,0.006930391610591497
user_32466,0.006921914437551737
user_5132,0.006680469601446723
user_96,0.006620926896886576
user_2519,0.0065987298846556216
user_159,0.006496005507858033
user_1388,0.006448892243223966
user_1685,0.006242108919943402
user_252,0.006146004746545966
user_5014,0.006143180030463093
user_1034,0.0061212499113044005
user_3310,0.006111728489858789
user_38,0.006065250624571825
user_113,0.006023118107236727
user_19573,0.005947993350485392
user_5184,0.005934933877540925
user_26847,0.005616978183708712
user_265,0.005547631393532725
user_87,0.005543239042560491
user_875,0.005488526989194244
user_3648,0.005429083113518041
user_639,0.005197607665457566
user_551,0.005130806501553668
user_2018,0.005037860576334039
user_135,0.004996458982823611
user_1770,0.004898850380458969
user_99,0.00486762461764001
user_128,0.004867081620207031
user_3338,0.004849544005190225
user_3992,0.004830182546609176
