uid,score_t
user_30,0.9888676549053463
user_106,0.08275841197134187
user_26689,0.07439885933601562
user_2430,0.07439885933601562
user_3754,0.0743988593360156
user_5977,0.0743988593360156
user_27193,0.0743988593360156
user_4384,0.07003392811932135
user_582,0.06613231940979167
user_12591,0.06613231940979167
user_17991,0.06377045085944195
user_555,0.06199904944667967
user_18406,0.05648813974781412
user_26353,0.052116145004094054
user_84,0.05189254751729089
user_2974,0.05033734678898856
user_200,0.04980300587134842
user_612,0.04959923955734374
user_23510,0.04959923955734374
user_4380,0.04959923955734374
user_4834,0.04959923955734374
user_3405,0.04959923955734374
user_651,0.047894883267853294
user_9541,0.04635021581774047
user_4516,0.04623359473356195
user_9061,0.042086350359232576
user_507,0.04025742728225108
user_1003,0.03900883080845968
user_20509,0.03803915195039146
user_1262,0.037781562666926914
user_950,0.037199429668007815
user_1758,0.03719942966800781
user_1289,0.03719942966800781
user_885,0.035174380944405524
user_6761,0.03501122792283088
user_306,0.03334130307068139
user_25256,0.033272181384755156
user_4411,0.029759543734406247
user_358,0.02805909893750121
user_29394,0.027512707915080717
user_82,0.02666727932079541
user_4679,0.02578253743072622
user_22439,0.02569467447150977
user_312,0.025602403370557074
user_22530,0.02512041127262865
user_30020,0.024775515758667276
user_18,0.0244435937542747
user_982,0.023036982235713103
user_14,0.0229151401843968
user_6726,0.02275581277575019
user_5383,0.022107523303604396
user_39,0.021299915993507734
user_5130,0.021052223000972693
user_1962,0.02080238550371701
user_501,0.020794134733236564
user_26255,0.020259274281644882
user_595,0.01965508777084506
user_1250,0.019601157257936215
user_170,0.01958767166120219
user_153,0.01893889099413214
user_31357,0.01879550130594079
user_1228,0.018599714834003904
user_23755,0.018599714834003904
user_23566,0.018599714834003904
user_9286,0.018599714834003904
user_24939,0.018513222030471357
user_4239,0.01812787440740437
user_10151,0.017800609654635535
user_13681,0.017087252139166356
user_2575,0.016762150755120813
user_627,0.016636090692377578
user_3884,0.016533079852447917
user_31825,0.016396442828873963
user_1061,0.01611923731607011
user_21871,0.015927066526165594
user_636,0.015790556995573645
user_1934,0.015272248684019173
user_3668,0.014879771867203124
user_3771,0.014568060985432391
user_3186,0.014128671488672745
user_1505,0.014077141911945357
user_4104,0.013890225024496798
user_100,0.013873322122487253
user_58,0.013733347858560346
user_395,0.013638592191309102
user_68,0.013572849554975983
user_27568,0.013529301766891412
user_7761,0.013486373218194424
user_18849,0.01322646388195833
user_13016,0.01302555863188236
user_20914,0.01263616584135222
user_7006,0.012233699574119062
user_2516,0.012100999998097769
user_2054,0.011877703181100915
user_107,0.01182431505747212
user_122,0.011627426626178692
user_25,0.011623062175508762
user_540,0.011622108613264877
user_35597,0.011619149742726799
user_1417,0.011530079111484638
user_767,0.011457320532692316
user_4009,0.011294604772790826
user_1576,0.011221151739982262
user_2444,0.011129930610182628
user_791,0.010849064974394439
user_35500,0.010628408476573658
user_1233,0.010415840307042186
user_17736,0.01038643374266062
user_27558,0.010348168038557417
user_5773,0.01025392186133761
user_18391,0.009919847911468748
user_32340,0.009919847911468748
user_313,0.009915690987048205
user_15051,0.009794129144300008
user_2766,0.009701137118515845
user_4429,0.009555971471126502
user_173,0.009528721989834338
user_26246,0.009370583359605882
user_79,0.009186493148647364
user_27952,0.009138278173796015
user_1241,0.00911871925133085
user_146,0.009111460732317302
user_9071,0.00907216167767266
user_1001,0.008978994114346162
user_5270,0.008756680645192751
user_401,0.008651974549835855
user_27828,0.00855881621608047
user_23546,0.008418954031065492
user_4120,0.008415710942201842
user_3,0.008311841248758042
user_50,0.008068327596943639
user_3217,0.00791761038790781
user_32466,0.007914355610499309
user_248,0.007845205512182147
user_1986,0.007811147239129748
user_11,0.0077384258252767586
user_38,0.007615919397482344
user_163,0.007549929183940345
user_164,0.007203825567267058
user_2660,0.007164422120285349
user_23111,0.007104522036045157
user_26292,0.007090795712313172
user_1201,0.007065516167741938
user_72,0.006921516748843685
user_1132,0.006916404325737041
user_942,0.006716839793509046
user_113,0.006685693174918751
user_2526,0.006578643225606525
user_639,0.006557598281670501
user_452,0.006530173926812207
