uid,score_t
user_19,148.63549023782747
user_1112,73.10687461332786
user_146,69.18307622371758
user_11186,68.0324795722073
user_295,53.902007050236435
user_14216,53.868792120969296
user_1034,48.639502489253886
user_107,40.85229835237561
user_21074,40.71434376351486
user_122,37.618868511049726
user_35174,34.289971827305074
user_5132,32.45839713451866
user_8561,31.1722758132623
user_2647,26.17811372961199
user_671,24.76627385887316
user_14,24.018616868987383
user_635,23.441695811229586
user_30,23.154418248766124
user_20622,22.657287332470887
user_18936,21.300393307304322
user_21259,20.972892899579918
user_3,20.31876444347777
user_20539,19.561029819941236
user_18446,19.480091239431786
user_21851,19.099670344793502
user_84,18.253849357758483
user_21,17.811120011407763
user_26450,16.935480495337707
user_20767,16.80268760719416
user_20159,16.621402748692066
user_6427,15.792947094447033
user_1640,15.643983799341761
user_31887,15.175491066017276
user_21067,14.975353142324483
user_4967,14.343217864650116
user_26871,14.08748607326488
user_2828,13.489946538132578
user_25268,13.120152775416384
user_6791,13.104222395418853
user_22234,12.518649128325023
user_32538,12.495321705235064
user_2915,12.373560134318183
user_27203,12.282788004930566
user_20863,12.127405138051344
user_23714,11.960623534974017
user_19573,11.773221530292345
user_4122,11.706433722008875
user_25523,11.474574291720092
user_4959,11.229961273873345
user_12166,11.201370141917232
user_27456,11.177731325680707
user_24985,11.118773538488462
user_19670,11.007585803103577
user_26292,10.972641086268325
user_19896,10.917545738782685
user_2803,10.868095735075268
user_3384,10.729616464641365
user_20666,10.680085395379171
user_1986,10.545362503146416
user_12831,10.458489448356687
user_2758,10.37218089739026
user_9671,10.37218089739026
user_20114,10.37218089739026
user_428,10.340459390794267
user_26592,10.203612947243643
user_23527,10.095846372947523
user_4389,10.006896184639615
user_212,9.873470902177754
user_13601,9.117394301560537
user_9801,9.112773512557531
user_22477,9.072919207406585
user_1505,9.060789636273686
user_22,9.006206566175655
user_2639,9.006206566175655
user_15376,9.006206566175655
user_28584,8.983969019098677
user_27002,8.89044076919165
user_12786,8.839424963098326
user_19913,8.572574398174604
user_20955,8.358140908503756
user_26953,8.29774471791221
user_3632,8.189655912195256
user_22505,8.17229855078902
user_26662,8.105585909558089
user_875,8.072229588942623
user_31338,7.929273929162058
user_10946,7.928339749722357
user_3287,7.885951571994989
user_24037,7.824411927976494
user_830,7.596346081495317
user_20018,7.593111529193211
user_61,7.45996646571793
user_33025,7.448488394774286
user_3071,7.433694308589429
user_69,7.305034214786918
user_3237,7.204965252940522
user_2398,7.096917175755454
user_29661,7.070605791038961
user_1081,7.0351512570799715
user_27558,7.004827329247731
user_598,6.91478726492684
user_29542,6.91478726492684
user_5454,6.80468940555494
user_28344,6.794050585103375
user_26601,6.690324877730486
user_27706,6.671264123093077
user_5421,6.671264123093076
user_1370,6.624223158122549
user_57,6.562182923871326
user_58,6.489320556099629
user_31478,6.390117992191298
user_18920,6.385352803531945
user_21982,6.369422423534414
user_26831,6.226513181553538
user_5183,6.0708503520147
user_2870,6.00413771078377
user_22033,6.00413771078377
user_20914,5.932659880893486
user_30494,5.926960512794434
user_888,5.905168407858762
user_1217,5.864780439654977
user_1696,5.7858054303916315
user_2193,5.670574504629115
user_4002,5.603861863398184
user_156,5.54927879330015
user_18863,5.4704365809363225
user_32710,5.458587228790006
user_2268,5.448199033859346
user_21730,5.416804849750673
user_27828,5.416785892392856
user_1108,5.413254317024096
user_30880,5.3370112984744615
user_11081,5.261550873584795
user_27143,5.18609044869513
user_19675,5.114635827704693
user_1314,5.114635827704692
user_1492,5.070160733550738
user_30063,5.070160733550738
user_9086,5.0034480923198075
user_22737,4.955796205726286
user_9,4.908144319132763
user_2199,4.803310168627015
user_4231,4.777066817650811
user_21144,4.777066817650811
user_1332,4.688945640802562
user_21237,4.688945640802562
user_3571,4.669884886165153
user_9486,4.669884886165153
user_11046,4.669884886165153
user_30312,4.669884886165153
