uid,score_t
user_3,61.553112573496996
user_25,26.66121812974786
user_24985,17.479276398468457
user_153,17.369840804450952
user_74,15.840277375233574
user_198,15.190311911607221
user_10,12.960498283744268
user_3362,12.513584549822054
user_9,10.469277740537995
user_14,10.343419610217271
user_22,10.205523399521544
user_888,9.599707004649204
user_173,9.593748154863574
user_21,9.294888919461231
user_186,9.236879262146426
user_127,9.085620782234438
user_176,8.759509184875437
user_7676,8.104023478922521
user_1588,8.008694111886115
user_2575,7.9550644638154475
user_2193,7.916000892998544
user_11,7.705334486435882
user_341,7.497887675352205
user_20,6.8824715024021295
user_5295,6.4832187831380175
user_189,6.465352017408061
user_2918,6.228984309244756
user_84,6.137615279198435
user_23353,5.909192704082637
user_5132,5.839672789916958
user_20532,5.839672789916958
user_18446,5.402682319281681
user_304,5.353033390757212
user_351,5.2139935624258555
user_23862,5.209729379307335
user_1314,5.130569665427042
user_80,5.005433819928822
user_143,5.005433819928822
user_1640,5.005433819928822
user_3471,5.005433819928822
user_13246,5.005433819928822
user_29219,5.005433819928822
user_31015,5.005433819928822
user_31548,4.998591783568136
user_2573,4.755162128932381
user_280,4.498732605211322
user_518,4.498732605211322
user_5506,4.171194849940685
user_113,4.052017854228094
user_3758,4.0520117394612605
user_11496,4.0520117394612605
user_29981,4.0520117394612605
user_534,3.7540753649466163
user_1655,3.7540753649466163
user_1673,3.7540753649466163
user_3814,3.7540753649466163
user_140,3.7489438376761024
user_148,3.7489438376761024
user_279,3.7489438376761024
user_1696,3.7489438376761024
user_2387,3.7489438376761024
user_35473,3.7489438376761024
user_19675,3.3965443778088433
user_159,3.336955879952548
user_163,3.336955879952548
user_247,3.336955879952548
user_458,3.336955879952548
user_464,3.336955879952548
user_618,3.336955879952548
user_664,3.336955879952548
user_936,3.336955879952548
user_2440,3.336955879952548
user_2975,3.336955879952548
user_3627,3.336955879952548
user_4686,3.336955879952548
user_5206,3.336955879952548
user_5347,3.336955879952548
user_5695,3.336955879952548
user_18281,3.336955879952548
user_19870,3.336955879952548
user_21253,3.336955879952548
user_23827,3.336955879952548
user_24801,3.336955879952548
user_25877,3.336955879952548
user_26829,3.336955879952548
user_27006,3.336955879952548
user_29756,3.336955879952548
user_2087,3.1283961374555136
user_104,3.003260291957293
user_183,3.003260291957293
user_1001,3.003260291957293
user_1192,3.003260291957293
user_1771,3.003260291957293
user_2870,3.003260291957293
user_3552,3.003260291957293
user_21522,3.003260291957293
user_21533,3.003260291957293
user_5998,2.919836394958479
user_406,2.860247897102184
user_238,2.7807965666271235
user_1383,2.7807965666271235
user_1754,2.7807965666271235
user_1826,2.7807965666271235
user_24235,2.7807965666271235
user_29535,2.7807965666271235
user_195,2.6240607601445034
user_4160,2.616476769508248
user_95,2.502716909964411
user_177,2.502716909964411
user_212,2.502716909964411
user_219,2.502716909964411
user_259,2.502716909964411
user_317,2.502716909964411
user_460,2.502716909964411
user_465,2.502716909964411
user_556,2.502716909964411
user_673,2.502716909964411
user_796,2.502716909964411
user_1041,2.502716909964411
user_1296,2.502716909964411
user_1480,2.502716909964411
user_1533,2.502716909964411
user_1777,2.502716909964411
user_1814,2.502716909964411
user_2177,2.502716909964411
user_2190,2.502716909964411
user_2236,2.502716909964411
user_2537,2.502716909964411
user_2831,2.502716909964411
user_2919,2.502716909964411
user_3058,2.502716909964411
user_3091,2.502716909964411
user_3126,2.502716909964411
user_3185,2.502716909964411
user_3397,2.502716909964411
user_3550,2.502716909964411
user_3671,2.502716909964411
user_3816,2.502716909964411
user_3839,2.502716909964411
user_3882,2.502716909964411
user_4163,2.502716909964411
user_4399,2.502716909964411
user_5033,2.502716909964411
user_5244,2.502716909964411
user_5881,2.502716909964411
user_7221,2.502716909964411
user_7741,2.502716909964411
user_8836,2.502716909964411
user_12636,2.502716909964411
user_15011,2.502716909964411
