uid,score_t
user_362,54.35096094700726
user_26128,48.36987689218208
user_11,43.53653908097972
user_122,28.346330279283787
user_597,27.67128039116246
user_164,22.539165047294436
user_21,17.48872920783521
user_121,17.053305203557994
user_25492,15.935003883974646
user_3942,14.341503495577182
user_19765,11.732004875587506
user_795,11.305386516475235
user_12786,10.665458977806823
user_12,9.675634158047089
user_553,9.60398926575815
user_10,9.505658491993161
user_21768,9.493311868654743
user_21083,9.0656401311358
user_34053,8.96343968473574
user_35722,8.96343968473574
user_18581,8.790631083303412
user_1272,8.40728025410672
user_13601,8.19577634834303
user_3549,7.032504866642729
user_5202,6.856366485732958
user_11721,6.518865225262355
user_11976,6.518865225262355
user_708,6.477307114013039
user_2265,6.399275386684095
user_16906,6.399275386684095
user_888,6.367949980919313
user_653,6.345117172910733
user_28427,6.186489243587965
user_295,5.73704344384012
user_410,5.5634896408770755
user_29,5.551977526296891
user_1539,5.551977526296891
user_1973,5.551977526296891
user_4373,5.551977526296891
user_9346,5.551977526296891
user_22231,5.551977526296891
user_75,5.1554077029899705
user_2621,5.023217761887663
user_2186,4.996779773667202
user_169,4.837817079023544
user_1110,4.837817079023544
user_14071,4.626647938580742
user_17791,4.395315541651706
user_304,4.379893381856436
user_1423,4.266183591122729
user_7271,4.266183591122729
user_28265,4.266183591122729
user_30653,4.266183591122729
user_31037,4.266183591122729
user_1621,4.230078115273821
user_1081,4.1639831447226685
user_5464,4.097888174171515
user_79,3.8996032625180543
user_3932,3.8395652320104565
user_14091,3.8395652320104565
user_29786,3.8395652320104565
user_464,3.789444978266132
user_227,3.701318350864594
user_1633,3.701318350864594
user_2259,3.701318350864594
user_2810,3.701318350864594
user_6806,3.701318350864594
user_18776,3.701318350864594
user_19437,3.701318350864594
user_21344,3.701318350864594
user_25950,3.701318350864594
user_26193,3.701318350864594
user_26762,3.701318350864594
user_27791,3.701318350864594
user_31647,3.701318350864594
user_32528,3.701318350864594
user_20021,3.6567287923909113
user_34808,3.6567287923909113
user_55,3.6283628092676583
user_1514,3.6283628092676583
user_2498,3.6283628092676583
user_2671,3.6283628092676583
user_3152,3.6283628092676583
user_3771,3.6283628092676583
user_19862,3.6283628092676583
user_21253,3.6283628092676583
user_23630,3.6283628092676583
user_23835,3.6283628092676583
user_30108,3.555152992602275
user_30608,3.469985953935557
user_216,3.3311865157781346
user_279,3.3311865157781346
user_22025,3.3311865157781346
user_26086,3.3311865157781346
user_30706,3.3311865157781346
user_31465,3.3311865157781346
user_626,3.1996376933420474
user_1551,3.1996376933420474
user_2216,3.1996376933420474
user_4379,3.1996376933420474
user_11016,3.1996376933420474
user_20291,3.1996376933420474
user_22062,3.1996376933420474
user_22467,3.1996376933420474
user_28124,3.1996376933420474
user_28951,3.1996376933420474
user_31209,3.1996376933420474
user_33734,3.1996376933420474
user_34547,3.1996376933420474
user_34550,3.1996376933420474
user_669,3.1725585864553665
user_5031,3.1725585864553665
user_11946,3.1725585864553665
user_1084,3.0844319590538287
user_237,2.9026902474141267
user_234,2.7759887631484457
user_466,2.7759887631484457
user_631,2.7759887631484457
user_693,2.7759887631484457
user_745,2.7759887631484457
user_769,2.7759887631484457
user_819,2.7759887631484457
user_854,2.7759887631484457
user_1033,2.7759887631484457
user_1214,2.7759887631484457
user_1285,2.7759887631484457
user_1601,2.7759887631484457
user_1826,2.7759887631484457
user_3461,2.7759887631484457
user_3945,2.7759887631484457
user_5572,2.7759887631484457
user_14931,2.7759887631484457
user_18056,2.7759887631484457
user_18958,2.7759887631484457
user_22253,2.7759887631484457
user_23395,2.7759887631484457
user_24037,2.7759887631484457
user_25651,2.7759887631484457
user_26169,2.7759887631484457
user_26769,2.7759887631484457
user_27657,2.7759887631484457
user_29066,2.7759887631484457
user_29590,2.7759887631484457
user_29737,2.7759887631484457
user_29981,2.7759887631484457
user_35037,2.7759887631484457
user_35520,2.7759887631484457
user_5181,2.7425465942931835
user_18863,2.7425465942931835
user_2486,2.6437988220461386
