uid,score_t
user_23105,35.302049114703564
user_37,24.044601038651052
user_657,13.084184213566594
user_134,10.921755742809031
user_34507,9.03219534659738
user_20767,8.727739323678367
user_20325,8.11882727784034
user_22580,7.306944550056307
user_540,6.258262693335262
user_492,6.089120458380256
user_22174,6.089120458380256
user_32825,6.089120458380256
user_361,5.694190704025447
user_2,4.421861285252328
user_92,4.05941363892017
user_3189,4.05941363892017
user_6373,4.05941363892017
user_23415,4.05941363892017
user_31325,4.05941363892017
user_32525,4.05941363892017
user_30108,3.382844699100142
user_140,3.334518346255854
user_2846,3.189539287722991
user_58,3.044560229190128
user_61,3.044560229190128
user_683,3.044560229190128
user_920,3.044560229190128
user_1348,3.044560229190128
user_2306,3.044560229190128
user_2476,3.044560229190128
user_2857,3.044560229190128
user_2915,3.044560229190128
user_3784,3.044560229190128
user_3971,3.044560229190128
user_9331,3.044560229190128
user_13181,3.044560229190128
user_18779,3.044560229190128
user_20245,3.044560229190128
user_21344,3.044560229190128
user_21475,3.044560229190128
user_21736,3.044560229190128
user_22559,3.044560229190128
user_23168,3.044560229190128
user_27081,3.044560229190128
user_29788,3.044560229190128
user_34982,2.7062757592801137
user_164,2.638618865298111
user_6157,2.609623053591538
user_29661,2.609623053591538
user_46,2.464643995058675
user_15,2.4356481833521024
user_78,2.4356481833521024
user_1107,2.4356481833521024
user_2049,2.4356481833521024
user_3157,2.4356481833521024
user_4955,2.4356481833521024
user_22392,2.4356481833521024
user_28558,2.4356481833521024
user_12,2.0876984428732306
user_20,2.029706819460085
user_38,2.029706819460085
user_1781,2.029706819460085
user_1962,2.029706819460085
user_2842,2.029706819460085
user_20741,2.029706819460085
user_22563,2.029706819460085
user_28181,2.029706819460085
user_30502,2.029706819460085
user_31473,2.029706819460085
user_157,1.8267361375140767
user_184,1.7397487023943587
user_36153,1.6606692159218879
user_286,1.522280114595064
user_658,1.522280114595064
user_9481,1.522280114595064
user_22719,1.522280114595064
user_26577,1.522280114595064
user_27782,1.522280114595064
user_33228,1.522280114595064
user_648,1.3531378796400568
user_202,1.304811526795769
user_686,1.2178240916760512
user_1687,1.2178240916760512
user_1732,1.2178240916760512
user_4199,1.2178240916760512
user_5280,1.2178240916760512
user_55,0.8698743511971794
user_105,0.8698743511971794
user_2806,0.8698743511971794
user_3813,0.8698743511971794
user_4727,0.8698743511971794
user_30440,0.8118827277840341
user_7,0.6765689398200284
user_27,0.6765689398200284
user_119,0.6765689398200284
user_30871,0.6765689398200284
user_152,0.6089120458380256
user_170,0.6089120458380256
user_465,0.6089120458380256
user_4381,0.6089120458380256
user_5383,0.6089120458380256
user_5893,0.6089120458380256
user_19840,0.6089120458380256
user_25722,0.6089120458380256
user_401,0.4349371755985897
user_1992,0.4349371755985897
user_32770,0.40594136389201707
user_35875,0.40594136389201707
user_2621,0.28995811706572644
user_3,0
user_4,0
user_5,0
user_6,0
user_8,0
user_9,0
user_10,0
user_11,0
user_13,0
user_14,0
user_16,0
user_17,0
user_18,0
user_19,0
user_21,0
user_22,0
user_23,0
user_24,0
user_25,0
user_26,0
user_28,0
user_29,0
user_30,0
user_31,0
user_32,0
user_33,0
user_34,0
user_35,0
user_36,0
user_39,0
user_41,0
user_42,0
user_43,0
user_44,0
user_45,0
user_47,0
user_48,0
user_49,0
user_50,0
user_51,0
user_52,0
